
mnist,300,53700,6000,2.2561267534891765,2.3341000799862845,2.336807648340861,14.333333333333334,10.141527001862197,9.733333333333333,85.66666666666667,89.8584729981378,90.26666666666667,586196,0,0,0,10.283333333333333,no_saliency_scores,0.895,0,465.9,0.18,0.02,0.02
mnist,300,53700,6000,2.248022127151489,2.336314484758197,2.3399631579717,15.333333333333332,11.188081936685288,10.566666666666666,84.66666666666667,88.8119180633147,89.43333333333334,586196,0,0,0,11.416666666666666,no_saliency_scores,0.895,1,444.56,0.18,0.02,0.02
mnist,300,53700,6000,2.2721360683441163,2.3219000303520345,2.320904572804769,13.333333333333334,9.843575418994414,10.083333333333332,86.66666666666667,90.15642458100558,89.91666666666667,586196,0,0,0,10.299999999999999,no_saliency_scores,0.895,2,441.72,0.18,0.02,0.02
mnist,300,53700,6000,2.289191563924154,2.3010257460036367,2.296531081199646,15.333333333333332,13.391061452513966,14.05,84.66666666666667,86.60893854748603,85.95,586196,0,0,0,13.5,no_saliency_scores,0.895,3,438.09,0.18,0.02,0.02
mnist,300,53700,6000,2.2904436270395916,2.3087165490636288,2.3104456265767417,13.666666666666666,11.236499068901304,10.766666666666666,86.33333333333333,88.76350093109869,89.23333333333333,586196,0,0,0,10.4,no_saliency_scores,0.895,4,434.15,0.18,0.02,0.02
mnist,300,53700,6000,0.8149188717206319,2.106742222354097,2.0800079107284546,79.33333333333333,44.23091247672254,44.53333333333334,20.66666666666667,55.76908752327746,55.46666666666666,586196,0,0,0,43.96666666666667,no_saliency_scores,0.895,5,431.23,0.18,0.02,0.02
mnist,300,53700,6000,2.2906325181325276,2.3162724207032404,2.3178690671920776,12.666666666666668,9.003724394785847,9.383333333333335,87.33333333333333,90.99627560521415,90.61666666666666,586196,0,0,0,9.366666666666665,no_saliency_scores,0.895,6,430.19,0.18,0.02,0.02
mnist,300,53700,6000,2.289092270533244,2.3077520244526415,2.3054742018381753,12.666666666666668,11.25512104283054,11.316666666666666,87.33333333333333,88.74487895716946,88.68333333333334,586196,0,0,0,10.783333333333333,no_saliency_scores,0.895,7,431.18,0.18,0.02,0.02
mnist,300,53700,6000,1.814287002881368,2.3300116287087493,2.275409698486328,32.666666666666664,22.80633147113594,22.7,67.33333333333334,77.19366852886407,77.3,586196,0,0,0,21.933333333333334,no_saliency_scores,0.895,8,430.5,0.18,0.02,0.02
mnist,300,53700,6000,2.2842585881551107,2.3203729278636427,2.3214708964029946,12.333333333333334,9.070763500931099,8.633333333333333,87.66666666666667,90.9292364990689,91.36666666666667,586196,0,0,0,8.516666666666667,no_saliency_scores,0.895,9,429.48,0.18,0.02,0.02
mnist,6000,48000,6000,2.300055220921834,2.301871533089496,2.301663398742676,11.3,11.233333333333333,11.466666666666667,88.7,88.76666666666667,88.53333333333333,586196,0,0,0,11.05,no_saliency_scores,0.8,0,603.9,0.18,0.02,0.02
mnist,6000,48000,6000,2.300269667307536,2.301819517257366,2.3026247024536133,11.516666666666667,11.1875,10.566666666666666,88.48333333333333,88.8125,89.43333333333334,586196,0,0,0,11.083333333333334,no_saliency_scores,0.8,1,615.51,0.18,0.02,0.02
mnist,6000,48000,6000,2.301402554512024,2.3014343495064593,2.302050749460856,11.016666666666666,11.3,10.533333333333333,88.98333333333333,88.7,89.46666666666667,586196,0,0,0,11.216666666666667,no_saliency_scores,0.8,2,618.59,0.18,0.02,0.02
mnist,6000,48000,6000,2.3008937414487205,2.3015003711619277,2.3006383180618286,11.583333333333332,11.31875,11.166666666666666,88.41666666666667,88.68125,88.83333333333333,586196,0,0,0,11.533333333333333,no_saliency_scores,0.8,3,620.98,0.18,0.02,0.02
mnist,6000,48000,6000,2.2994747074445088,2.301633342783502,2.3029783169428506,11.200000000000001,11.21875,10.766666666666666,88.8,88.78125,89.23333333333333,586196,0,0,0,11.033333333333333,no_saliency_scores,0.8,4,618.01,0.18,0.02,0.02
mnist,6000,48000,6000,2.3004778377215067,2.3021574629114028,2.301058530807495,11.033333333333333,11.185416666666667,11.516666666666667,88.96666666666667,88.81458333333333,88.48333333333333,586196,0,0,0,11.516666666666667,no_saliency_scores,0.8,5,618.92,0.18,0.02,0.02
mnist,6000,48000,6000,2.3010602871576946,2.3021647372144334,2.301364223162333,11.166666666666666,11.206249999999999,11.666666666666666,88.83333333333333,88.79375,88.33333333333333,586196,0,0,0,11.25,no_saliency_scores,0.8,6,620.71,0.18,0.02,0.02
mnist,6000,48000,6000,2.299854448636373,2.3022080837412084,2.300645192464193,10.983333333333334,11.252083333333333,11.316666666666666,89.01666666666667,88.74791666666667,88.68333333333334,586196,0,0,0,11.133333333333335,no_saliency_scores,0.8,7,616.54,0.18,0.02,0.02
mnist,6000,48000,6000,2.301157208283742,2.301684410014051,2.301395297050476,11.016666666666666,11.197916666666668,11.733333333333333,88.98333333333333,88.80208333333333,88.26666666666667,586196,0,0,0,11.133333333333335,no_saliency_scores,0.8,8,623.54,0.18,0.02,0.02
mnist,6000,48000,6000,2.3002029204368593,2.3021149026586656,2.30037784576416,11.916666666666668,11.195833333333335,11.916666666666668,88.08333333333333,88.80416666666666,88.08333333333333,586196,0,0,0,11.966666666666667,no_saliency_scores,0.8,9,616.62,0.18,0.02,0.02
mnist,18000,36000,6000,0.6050399016175005,0.5488581533233324,0.563887765010198,83.03888888888889,81.98333333333333,81.46666666666667,16.96111111111111,18.016666666666666,18.53333333333333,586196,0,0,0,81.75,no_saliency_scores,0.6,0,1102.84,0.18,0.02,0.02
mnist,18000,36000,6000,2.1722003718217215,1.8884958161248102,1.8913156390190125,26.905555555555555,26.87777777777778,26.13333333333333,73.09444444444445,73.12222222222222,73.86666666666667,586196,0,0,0,27.566666666666666,no_saliency_scores,0.6,1,1122.0,0.18,0.02,0.02
mnist,18000,36000,6000,2.3012487133344015,2.3011154664887323,2.302112579345703,11.105555555555556,11.416666666666666,10.533333333333333,88.89444444444445,88.58333333333333,89.46666666666667,586196,0,0,0,11.083333333333334,no_saliency_scores,0.6,2,1124.55,0.18,0.02,0.02
mnist,18000,36000,6000,1.282364589108361,1.1703805757893457,1.1767295996348064,56.733333333333334,56.88333333333333,56.88333333333333,43.266666666666666,43.11666666666667,43.11666666666667,586196,0,0,0,56.71666666666667,no_saliency_scores,0.6,3,1130.32,0.18,0.02,0.02
mnist,18000,36000,6000,0.823974273039235,0.7090868569082684,0.7038953502972921,75.46666666666667,74.93055555555556,75.03333333333333,24.53333333333333,25.069444444444443,24.96666666666667,586196,0,0,0,75.51666666666667,no_saliency_scores,0.6,4,1140.11,0.18,0.02,0.02
