
mnist,300,53700,6000,0.06900717752675216,2.6846667595629423,2.6860962311426797,63.0,44.52141527001862,44.7,37.0,55.47858472998138,55.3,619476,0,0,0,44.46666666666667,no_saliency_scores,0.895,0,909.48,0.18,0.02,0.02
mnist,300,53700,6000,0.0824706759614249,3.046032595184614,3.0195377270380654,66.33333333333333,46.37057728119181,46.46666666666667,33.66666666666667,53.62942271880819,53.53333333333333,619476,0,0,0,46.85,no_saliency_scores,0.895,1,951.04,0.18,0.02,0.02
mnist,300,53700,6000,0.07047741332401831,3.006284925172914,3.0472244024276733,74.0,47.919925512104285,48.53333333333333,26.0,52.080074487895715,51.46666666666667,619476,0,0,0,48.16666666666667,no_saliency_scores,0.895,2,970.42,0.18,0.02,0.02
mnist,300,53700,6000,0.08589232135564089,2.9811399567801997,2.919448216756185,84.0,52.845437616387336,53.38333333333334,16.0,47.154562383612664,46.61666666666666,619476,0,0,0,53.06666666666666,no_saliency_scores,0.895,3,917.07,0.18,0.02,0.02
mnist,300,53700,6000,0.043196973561619716,2.8505429726726605,2.8751140832901,79.0,51.47113594040968,51.68333333333334,21.0,48.52886405959032,48.31666666666666,619476,0,0,0,50.68333333333334,no_saliency_scores,0.895,4,871.35,0.18,0.02,0.02
mnist,300,53700,6000,0.054199255133668585,2.7429405428328604,2.840898871421814,72.0,48.463687150837984,47.86666666666667,28.0,51.536312849162016,52.13333333333333,619476,0,0,0,48.93333333333334,no_saliency_scores,0.895,5,900.61,0.18,0.02,0.02
mnist,300,53700,6000,0.06682135574519635,2.7786048673233896,2.800553560256958,63.0,44.614525139664806,43.71666666666666,37.0,55.385474860335194,56.28333333333334,619476,0,0,0,44.233333333333334,no_saliency_scores,0.895,6,953.85,0.18,0.02,0.02
mnist,300,53700,6000,0.08576243091374636,2.857007368555609,2.8035205602645874,79.0,53.11731843575419,53.55,21.0,46.88268156424581,46.45,619476,0,0,0,53.53333333333333,no_saliency_scores,0.895,7,1027.15,0.18,0.02,0.02
mnist,300,53700,6000,0.04113515553375085,2.734398702405534,2.7343252499898276,72.33333333333334,48.923649906890134,48.63333333333333,27.666666666666657,51.076350093109866,51.36666666666667,619476,0,0,0,49.05,no_saliency_scores,0.895,8,1099.93,0.18,0.02,0.02
mnist,300,53700,6000,0.061600749691327415,3.048037546985554,2.9644518295923867,65.33333333333333,45.8268156424581,45.050000000000004,34.66666666666667,54.1731843575419,54.949999999999996,619476,0,0,0,45.800000000000004,no_saliency_scores,0.895,9,1133.74,0.18,0.02,0.02
